workload,tiering,mem_policy,ldram_size,execution_time,throughput,rss,pgpromote_success,numa_pte_updates,numa_huge_pte_updates,numa_hint_faults,pgmigrate_success,pgmigrate_fail,numa_pages_migrated,thp_migration_success,thp_migration_success_2,thp_migration_success_3,thp_migration_success_4,thp_migration_success_5,thp_migration_success_6,thp_migration_success_7,thp_migration_success_8,thp_migration_success_9,thp_fault_alloc,thp_fault_alloc_2,thp_fault_alloc_3,thp_fault_alloc_4,thp_fault_alloc_5,thp_fault_alloc_6,thp_fault_alloc_7,thp_fault_alloc_8,thp_fault_alloc_9,thp_migration_split,thp_migration_split_2,thp_migration_split_3,thp_migration_split_4,thp_migration_split_5,thp_migration_split_6,thp_migration_split_7,thp_migration_split_8,thp_migration_split_9,thp_migration_fail,thp_migration_fail_2,thp_migration_fail_3,thp_migration_fail_4,thp_migration_fail_5,thp_migration_fail_6,thp_migration_fail_7,thp_migration_fail_8,thp_migration_fail_9,numa_local,numa_other,pgsteal_kswapd,pgsteal_direct,pgsteal_khugepaged,pgdemote_kswapd,pgdemote_direct,pgdemote_khugepaged
bc-urand,autonuma_tiering,cpu0.firsttouch0_2,10G,332.14192,30.11,-0.9,2595887,13731703,0,13661688,9902099,11055,2595930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10229717,10431148,7066202,0,0,7066202,0,0
bc-urand,autonuma_tiering,cpu0.weightedinterleave0_2.13,10G,409.66215,24.41,0.9,323967,23074303,0,22899041,323967,0,323967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3005220,8329267,0,0,0,0,0,0
bc-urand,autonuma_tiering,cpu0.weightedinterleave0_2.12,10G,445.47409,22.45,2.6,240,28352899,0,28185894,102032,1654,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2952529,8072612,0,0,0,0,0,0
bc-urand,autonuma_tiering,cpu0.weightedinterleave0_2,10G,437.46177,22.86,16.4,75,25492686,0,25292462,204674,1652,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2973343,8041661,0,0,0,0,0,0
bc-urand,autonuma_tiering,cpu0.weightedinterleave0_2.43,10G,430.53742,23.23,1.1,70,25116553,0,25008314,221600,826,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3062531,7996688,0,0,0,0,0,0
bc-urand,autonuma_tiering,cpu0.weightedinterleave0_2.21,10G,426.27807,23.46,11.5,47,25608185,0,25438567,238402,826,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3022169,7989646,0,0,0,0,0,0
bc-urand,nobalance,cpu0.firsttouch0_2,10G,393.69773,25.4,15.5,0,0,0,17,185414,1525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4450671,6559765,1316145,0,0,0,0,0
bc-urand,nobalance,cpu0.weightedinterleave0_2.13,10G,392.3861,25.49,16.7,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2858975,8170172,0,0,0,0,0,0
bc-urand,nobalance,cpu0.weightedinterleave0_2.12,10G,421.59271,23.72,12.7,0,0,0,23,178771,2410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3149277,7874439,72832,0,0,0,0,0
bc-urand,nobalance,cpu0.weightedinterleave0_2,10G,417.43303,23.96,12.4,0,0,0,30,212140,1538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3973402,7054496,946241,0,0,0,0,0
bc-urand,nobalance,cpu0.weightedinterleave0_2.43,10G,381.45182,26.22,13.3,0,0,0,17,242034,1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3501561,7526158,98386,0,0,0,0,0
bc-urand,nobalance,cpu0.weightedinterleave0_2.21,10G,406.23007,24.62,-0.5,0,0,0,31,195672,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4351940,6733769,1232655,0,0,0,0,0
bc-urand,autonuma_tiering_thp,cpu0.firsttouch0_2,10G,316.59571,31.59,14.3,54926,19211800,37503,39310,1849662,18717415,55053,105,0,0,1,0,0,0,0,0,12540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36518,0,0,0,0,0,0,0,0,2065542,4904749,1242897,378479,0,1242897,378479,0
bc-urand,autonuma_tiering_thp,cpu0.weightedinterleave0_2.13,10G,352.2179,28.39,16.3,353822,22008450,42980,45891,386000,20225327,353841,689,0,0,0,0,0,0,0,0,12540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39501,0,0,0,0,0,0,0,0,1221645,3384944,18635,0,0,18635,0,0
bc-urand,autonuma_tiering_thp,cpu0.weightedinterleave0_2.12,10G,393.44455,25.42,16.1,9743,25445976,49693,53186,46330,23931168,9761,17,0,0,0,0,0,0,0,0,12540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46738,0,0,0,0,0,0,0,0,1477891,3140210,19913,0,0,19913,0,0
bc-urand,autonuma_tiering_thp,cpu0.weightedinterleave0_2,10G,385.58574,25.93,15.6,8599,24222495,47305,49858,41762,22971300,8611,15,0,0,0,0,0,0,0,0,12540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44864,0,0,0,0,0,0,0,0,1477087,3138684,20040,0,0,20040,0,0
bc-urand,autonuma_tiering_thp,cpu0.weightedinterleave0_2.43,10G,381.01854,26.25,15.3,5907,23682176,46251,48108,38554,22508453,5917,10,0,0,0,0,0,0,0,0,12540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43960,0,0,0,0,0,0,0,0,1472341,3138847,20468,0,0,20468,0,0
bc-urand,autonuma_tiering_thp,cpu0.weightedinterleave0_2.21,10G,376.85244,26.54,15.2,7904,24889273,48608,50464,40990,23687120,7911,14,0,0,0,0,0,0,0,0,12540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46260,0,0,0,0,0,0,0,0,1474198,3137225,20548,0,0,20548,0,0
bc-urand,nobalance_thp,cpu0.firsttouch0_2,10G,357.41603,27.98,14.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454024,3138728,0,0,0,0,0,0
bc-urand,nobalance_thp,cpu0.weightedinterleave0_2.13,10G,344.16064,29.06,16.2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230376,3366034,0,0,0,0,0,0
bc-urand,nobalance_thp,cpu0.weightedinterleave0_2.12,10G,393.27706,25.43,16.1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,12540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1463334,3139792,0,0,0,0,0,0
bc-urand,nobalance_thp,cpu0.weightedinterleave0_2,10G,385.77099,25.92,15.9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1461602,3136596,0,0,0,0,0,0
bc-urand,nobalance_thp,cpu0.weightedinterleave0_2.43,10G,381.32545,26.22,15.4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1466574,3136864,0,0,0,0,0,0
bc-urand,nobalance_thp,cpu0.weightedinterleave0_2.21,10G,375.53669,26.63,15.5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1472010,3137699,0,0,0,0,0,0
bc-urand,autonuma_tiering_thp_512K,cpu0.firsttouch0_2,10G,405.20179,24.68,20.0,55169,24223497,0,190022,4227063,22416281,55204,0,0,0,0,0,0,14092,0,0,0,0,0,0,0,0,50172,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,3632556,3435167,4161120,0,0,4161119,0,0
bc-urand,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2.13,10G,391.81645,25.52,20.0,312702,22537966,0,179548,383817,20685428,312718,0,0,0,0,0,0,2437,0,0,0,0,0,0,0,0,50173,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,1256875,3433236,39486,0,0,39486,0,0
bc-urand,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2.12,10G,438.9806,22.78,20.0,25808,24592115,0,193885,88127,22884693,25827,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,50172,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,1484310,3202368,32397,0,0,32397,0,0
bc-urand,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2,10G,430.55509,23.23,20.0,18802,25321566,0,199280,59445,23760287,18817,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,50172,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,1487099,3186291,19847,0,0,19847,0,0
bc-urand,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2.43,10G,427.18846,23.41,20.0,18054,24889254,0,196199,58761,23393630,18054,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,50172,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,1487043,3184268,20223,0,0,20223,0,0
bc-urand,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2.21,10G,422.05504,23.69,20.0,24111,25460950,0,200594,82362,24091889,24112,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,50174,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,1486853,3193471,30290,0,0,30290,0,0
bc-urand,nobalance_thp_512K,cpu0.firsttouch0_2,10G,392.28603,25.49,-0.0,0,0,0,1228,30380,1220,515,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50288,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,2258257,2453904,1318341,0,0,0,0,0
bc-urand,nobalance_thp_512K,cpu0.weightedinterleave0_2.13,10G,392.2615,25.49,20.0,0,0,0,24,15937,1030,24,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,50174,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,1246722,3393453,0,0,0,0,0,0
bc-urand,nobalance_thp_512K,cpu0.weightedinterleave0_2.12,10G,426.88819,23.43,20.0,0,0,0,380,5922,622,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50172,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1599643,3046731,272124,0,0,0,0,0
bc-urand,nobalance_thp_512K,cpu0.weightedinterleave0_2,10G,417.68776,23.94,20.0,0,0,0,182,2946,117,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50172,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1907444,2740973,820305,0,0,0,0,0
bc-urand,nobalance_thp_512K,cpu0.weightedinterleave0_2.43,10G,394.92598,25.32,20.0,0,0,0,7,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2051669,2623577,1081052,0,0,0,0,0
bc-urand,nobalance_thp_512K,cpu0.weightedinterleave0_2.21,10G,411.2408,24.32,20.0,0,0,0,4,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2119158,3327286,1147213,0,0,0,0,0
bc-urand,autonuma_tiering_thp_64K,cpu0.firsttouch0_2,10G,403.13169,24.81,14.3,30025,28221942,0,1757738,107812,26227901,30025,0,0,0,1877,0,0,0,0,0,0,0,0,402122,0,0,0,0,0,0,0,0,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576281,3474741,54857,0,0,54857,0,0
bc-urand,autonuma_tiering_thp_64K,cpu0.weightedinterleave0_2.13,10G,392.02659,25.51,16.0,338242,21961891,0,1374236,425457,19312855,338242,0,0,0,21116,0,0,0,0,0,0,0,0,402082,0,0,0,0,0,0,0,0,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348887,3722942,66550,0,0,66550,0,0
bc-urand,autonuma_tiering_thp_64K,cpu0.weightedinterleave0_2.12,10G,440.36688,22.71,15.9,42657,24580392,0,1532261,125213,21911057,42657,0,0,0,2609,0,0,0,0,0,0,0,0,402116,0,0,0,0,0,0,0,0,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1558185,3495910,60488,0,0,60488,0,0
bc-urand,autonuma_tiering_thp_64K,cpu0.weightedinterleave0_2,10G,431.67878,23.17,15.4,43233,25981267,0,1623896,126638,23064011,43244,0,0,0,2624,0,0,0,0,0,0,0,0,402118,0,0,0,0,0,0,0,0,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1566944,3491869,61033,0,0,61033,0,0
bc-urand,autonuma_tiering_thp_64K,cpu0.weightedinterleave0_2.43,10G,428.15115,23.36,15.2,71822,24331715,0,1515351,183162,21416568,71833,0,0,0,4420,0,0,0,0,0,0,0,0,402148,0,0,0,0,0,0,0,0,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1569671,3519682,89571,0,0,89571,0,0
bc-urand,autonuma_tiering_thp_64K,cpu0.weightedinterleave0_2.21,10G,421.97677,23.7,15.0,69036,25050430,0,1564025,197124,22451053,69036,0,0,0,4460,0,0,0,0,0,0,0,0,402170,0,0,0,0,0,0,0,0,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576977,3516697,90030,0,0,90030,0,0
bc-urand,nobalance_thp_64K,cpu0.firsttouch0_2,10G,403.11954,24.81,20.0,0,0,0,26,1002,80,1,0,0,0,28,0,0,0,0,0,0,0,0,402304,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549209,3429023,0,0,0,0,0,0
bc-urand,nobalance_thp_64K,cpu0.weightedinterleave0_2.13,10G,392.21635,25.5,20.0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322878,3654401,0,0,0,0,0,0
bc-urand,nobalance_thp_64K,cpu0.weightedinterleave0_2.12,10G,433.50544,23.07,20.0,0,0,0,29,37252,1809,1,0,0,0,77,0,0,0,0,0,0,0,0,402265,0,0,0,0,0,0,0,0,1737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549336,3440187,28910,0,0,0,0,0
bc-urand,nobalance_thp_64K,cpu0.weightedinterleave0_2,10G,424.35081,23.57,20.0,0,0,0,68,32004,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,402342,0,0,0,0,0,0,0,0,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552102,3449079,18190,0,0,0,0,0
bc-urand,nobalance_thp_64K,cpu0.weightedinterleave0_2.43,10G,424.37973,23.56,20.0,0,0,0,23,24627,1326,1,0,0,0,43,0,0,0,0,0,0,0,0,402262,0,0,0,0,0,0,0,0,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1553638,3441613,18385,0,0,0,0,0
bc-urand,nobalance_thp_64K,cpu0.weightedinterleave0_2.21,10G,415.73568,24.05,20.0,0,0,0,32,39184,2029,1,0,0,0,45,0,0,0,0,0,0,0,0,402310,0,0,0,0,0,0,0,0,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1559099,3435945,38007,0,0,0,0,0
bc-web,autonuma_tiering,cpu0.firsttouch0_2,10G,20.1334,496.69,12.1,15,12276626,0,12232515,191290,1042,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4339790,14257995,0,0,0,0,0,0
bc-web,autonuma_tiering,cpu0.weightedinterleave0_2.13,10G,19.03164,525.44,-1.2,665287,7479644,0,7469124,665304,0,665304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5247788,14664227,0,0,0,0,0,0
bc-web,autonuma_tiering,cpu0.weightedinterleave0_2.12,10G,22.14852,451.5,13.1,57086,12129509,0,12042785,199862,830,57087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3463397,15200452,0,0,0,0,0,0
bc-web,autonuma_tiering,cpu0.weightedinterleave0_2,10G,20.4272,489.54,10.9,31,8138918,0,8089723,179393,826,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3926765,14674233,0,0,0,0,0,0
bc-web,autonuma_tiering,cpu0.weightedinterleave0_2.43,10G,19.89794,502.56,12.8,46,7382733,0,7356546,122554,826,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3982629,14621067,0,0,0,0,0,0
bc-web,autonuma_tiering,cpu0.weightedinterleave0_2.21,10G,19.58783,510.52,12.7,2254,6548932,0,6521456,239134,826,2259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3912746,14685705,0,0,0,0,0,0
bc-web,nobalance,cpu0.firsttouch0_2,10G,17.79752,561.88,12.2,0,0,0,21,196823,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5973893,12628337,1278060,0,0,0,0,0
bc-web,nobalance,cpu0.weightedinterleave0_2.13,10G,21.3567,468.24,13.3,0,0,0,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4740180,13878373,0,0,0,0,0,0
bc-web,nobalance,cpu0.weightedinterleave0_2.12,10G,21.05204,475.01,10.4,0,0,0,19,66261,827,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4368747,14250551,9666,0,0,0,0,0
bc-web,nobalance,cpu0.weightedinterleave0_2,10G,19.39731,515.54,-2.3,0,0,0,14,147016,1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5118973,13491385,80943,0,0,0,0,0
bc-web,nobalance,cpu0.weightedinterleave0_2.43,10G,18.61393,537.23,12.8,0,0,0,4,144694,1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4768159,13838442,62751,0,0,0,0,0
bc-web,nobalance,cpu0.weightedinterleave0_2.21,10G,17.33767,576.78,12.7,0,0,0,5,219139,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6537188,12059782,122775,0,0,0,0,0
bc-web,autonuma_tiering_thp,cpu0.firsttouch0_2,10G,13.38111,747.32,10.6,261470,5495295,10731,12776,867229,4791912,261470,509,0,0,0,0,0,0,0,0,28066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9335,0,0,0,0,0,0,0,0,1602139,3143465,12872,502636,0,12872,502636,0
bc-web,autonuma_tiering_thp,cpu0.weightedinterleave0_2.13,10G,19.29806,518.19,12.5,708835,7635083,14906,19657,753445,5900088,708850,1382,0,0,0,0,0,0,0,0,28210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11518,0,0,0,0,0,0,0,0,1111542,3097019,26743,0,0,26743,0,0
bc-web,autonuma_tiering_thp,cpu0.weightedinterleave0_2.12,10G,20.54314,486.78,12.4,55611,12893010,25178,28954,89441,11474210,55620,107,0,0,0,0,0,0,0,0,28066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22409,0,0,0,0,0,0,0,0,1478294,2800711,19994,0,0,19994,0,0
bc-web,autonuma_tiering_thp,cpu0.weightedinterleave0_2,10G,19.51207,512.5,11.9,13006,8330487,16268,18922,49435,7437675,13019,24,0,0,0,0,0,0,0,0,28194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14524,0,0,0,0,0,0,0,0,1496255,2709567,20420,0,0,20420,0,0
bc-web,autonuma_tiering_thp,cpu0.weightedinterleave0_2.43,10G,18.90634,528.92,11.7,14385,7314994,14285,16608,50387,6577036,14394,27,0,0,0,0,0,0,0,0,28194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12844,0,0,0,0,0,0,0,0,1505963,2701979,21924,0,0,21924,0,0
bc-web,autonuma_tiering_thp,cpu0.weightedinterleave0_2.21,10G,18.14614,551.08,11.4,16523,5496114,10732,13116,53173,4954350,16526,31,0,0,0,0,0,0,0,0,28194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9675,0,0,0,0,0,0,0,0,1482915,2721258,20105,0,0,20105,0,0
bc-web,nobalance_thp,cpu0.firsttouch0_2,10G,18.65372,536.09,11.0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497749,2702431,0,0,0,0,0,0
bc-web,nobalance_thp,cpu0.weightedinterleave0_2.13,10G,20.27458,493.23,12.5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138331,3072697,0,0,0,0,0,0
bc-web,nobalance_thp,cpu0.weightedinterleave0_2.12,10G,20.61712,485.03,12.4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,28066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1466107,2810276,0,0,0,0,0,0
bc-web,nobalance_thp,cpu0.weightedinterleave0_2,10G,19.4084,515.24,11.9,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,28066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1501007,2771322,0,0,0,0,0,0
bc-web,nobalance_thp,cpu0.weightedinterleave0_2.43,10G,18.66028,535.9,11.6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,28194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1484079,2723611,0,0,0,0,0,0
bc-web,nobalance_thp,cpu0.weightedinterleave0_2.21,10G,18.59769,537.7,11.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460927,2804209,0,0,0,0,0,0
bc-web,autonuma_tiering_thp_512K,cpu0.firsttouch0_2,10G,19.28736,518.47,16.3,24519,8213487,0,67987,97296,6899575,24519,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,113063,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,1527342,2755775,30267,0,0,30267,0,0
bc-web,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2.13,10G,19.52902,512.06,-0.0,652881,7327006,0,62409,697592,4974672,652881,0,0,0,0,0,0,5097,0,0,0,0,0,0,0,0,113063,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,1140264,3133723,22174,0,0,22174,0,0
bc-web,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2.12,10G,21.52818,464.51,16.3,23456,11366163,0,94199,62930,8932349,23470,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,113063,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,1479690,2807518,19937,0,0,19937,0,0
bc-web,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2,10G,16.73037,597.72,16.3,482235,4315459,0,37210,1884249,2731432,482237,0,0,0,0,0,0,3765,0,0,0,0,0,0,0,0,113080,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,1966252,3645126,1367951,0,0,1367951,0,0
bc-web,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2.43,10G,19.37696,516.08,16.3,13874,7514610,0,62910,55451,6134197,13886,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,113063,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,1498491,2772682,20235,0,0,20235,0,0
bc-web,autonuma_tiering_thp_512K,cpu0.weightedinterleave0_2.21,10G,19.18097,521.35,16.3,14006,5390768,0,45448,56553,4392509,14014,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,113063,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,1484157,2785144,19934,0,0,19934,0,0
bc-web,nobalance_thp_512K,cpu0.firsttouch0_2,10G,18.21067,549.13,16.3,0,0,0,139,194,14,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2130793,2102280,1202018,0,0,0,0,0
bc-web,nobalance_thp_512K,cpu0.weightedinterleave0_2.13,10G,21.03681,475.36,16.3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1133592,3106473,0,0,0,0,0,0
bc-web,nobalance_thp_512K,cpu0.weightedinterleave0_2.12,10G,21.44047,466.41,16.3,0,0,0,34,104321,9478,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,113209,0,0,0,0,0,0,0,0,684,0,0,0,0,0,0,0,0,0,0,0,1452896,2811633,29470,0,0,0,0,0
bc-web,nobalance_thp_512K,cpu0.weightedinterleave0_2,10G,18.87335,529.85,16.3,0,0,0,31,2806,177,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113065,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1808883,2430158,644067,0,0,0,0,0
bc-web,nobalance_thp_512K,cpu0.weightedinterleave0_2.43,10G,17.60805,567.92,16.3,0,0,0,10,526,63,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1904004,2327981,837526,0,0,0,0,0
